from_node,to_node,from_label,to_label,distance_m,travel_min,travel_min_raw
32,9,E03 University Library,001 Berkeley Way (Offsite),1007.45,8.57,6.26
32,10,E03 University Library,W11 Moffitt Library @ Press,235.61,2.0,1.46
32,11,E03 University Library,Bechtel East,202.38,1.72,1.26
32,12,E03 University Library,W13 Recreational Sport Facility (LF),1477.69,12.57,9.18
32,13,E03 University Library,E25 Cronk Gate,619.27,5.27,3.85
32,14,E03 University Library,W02 Crescent,686.47,5.85,4.27
32,15,E03 University Library,E06 Sutardja Dali Hall/Yali's 1,352.63,3.0,2.19
32,16,E03 University Library,E29 Campanile East,116.6,0.99,0.72
32,17,E03 University Library,E16 Campanile,275.31,2.34,1.71
32,18,E03 University Library,U09 MLK Ramp,1655.88,14.09,10.29
32,19,E03 University Library,E13 Stanley Hall,268.66,2.29,1.67
32,20,E03 University Library,U27 Anthony Hall,1640.73,13.96,10.2
32,21,E03 University Library,E15 Bancroft Library,0.0,0.0,0.0
32,22,E03 University Library,U05 Cesar Chavez,1423.57,12.12,8.85
32,23,E03 University Library,U17 Dwinelle Plaza Entry,1401.72,11.92,8.71
32,24,E03 University Library,E02 North Entrance Memorial Glade,135.72,1.15,0.84
32,25,E03 University Library,W12 VLSB/Campanile Way,1306.89,11.12,8.12
32,26,E03 University Library,E02 North Entrance Memorial Glade,135.72,1.15,0.84
32,27,E03 University Library,E05 V&A Cafe/Etcheverry,417.35,3.55,2.59
32,28,E03 University Library,E02 North Entrance Memorial Glade,135.72,1.15,0.84
32,29,E03 University Library,E07 Sutardja Dai Hall/Yali's 2,352.63,3.0,2.19
32,30,E03 University Library,U07 Cal Book Store,1570.71,13.36,9.76
32,31,E03 University Library,E06 Sutardja Dali Hall/Yali's 1,352.63,3.0,2.19
32,32,E03 University Library,E03 University Library,0.0,0.0,0.0
32,33,E03 University Library,U33 Spieker Plaza,1550.67,13.2,9.64
32,34,E03 University Library,W17 Mulford Hall,661.99,5.63,4.11
32,35,E03 University Library,W16 VLSB Northside,341.39,2.9,2.12
32,36,E03 University Library,U28 Wheeler,219.43,1.86,1.36
32,37,E03 University Library,E30 Tan Hall North Side,198.41,1.68,1.23
32,38,E03 University Library,Hearst Gym Annex,1363.35,11.6,8.47
32,39,E03 University Library,U03 Grade Street,1423.57,12.12,8.85
32,40,E03 University Library,U26 A&E Sproul,1819.44,15.48,11.31
32,41,E03 University Library,W06 West Circle,531.23,4.52,3.3
33,0,U33 Spieker Plaza,DEPOT,1667.27,14.18,10.36
33,1,U33 Spieker Plaza,W08 University Drive,1135.22,9.65,7.05
33,2,U33 Spieker Plaza,E19 South Path Drive,1439.01,12.24,8.94
33,3,U33 Spieker Plaza,W18 Campanile Way West Entrance,873.89,7.43,5.43
33,4,U33 Spieker Plaza,E14 Physics,1634.45,13.91,10.16
33,5,U33 Spieker Plaza,E14 Physics,1634.45,13.91,10.16
33,6,U33 Spieker Plaza,U16 Durant Hall,1117.31,9.5,6.94
33,7,U33 Spieker Plaza,W11 Moffitt Library @ Press,1315.06,11.18,8.17
33,8,U33 Spieker Plaza,Bechtel East,1600.39,13.61,9.94
33,9,U33 Spieker Plaza,001 Berkeley Way (Offsite),1201.97,10.23,7.47
33,10,U33 Spieker Plaza,W11 Moffitt Library @ Press,1315.06,11.18,8.17
33,11,U33 Spieker Plaza,Bechtel East,1600.39,13.61,9.94
33,12,U33 Spieker Plaza,W13 Recreational Sport Facility (LF),72.98,0.62,0.45
33,13,U33 Spieker Plaza,E25 Cronk Gate,1065.62,9.06,6.62
33,14,U33 Spieker Plaza,W02 Crescent,879.09,7.47,5.46
33,15,U33 Spieker Plaza,E06 Sutardja Dali Hall/Yali's 1,1631.86,13.88,10.14
33,16,U33 Spieker Plaza,E29 Campanile East,1667.27,14.18,10.36
33,17,U33 Spieker Plaza,E16 Campanile,1556.99,13.24,9.67
33,18,U33 Spieker Plaza,U09 MLK Ramp,105.2,0.89,0.65
33,19,U33 Spieker Plaza,E13 Stanley Hall,1550.03,13.18,9.63
33,20,U33 Spieker Plaza,U27 Anthony Hall,509.43,4.34,3.17
33,21,U33 Spieker Plaza,E15 Bancroft Library,1550.67,13.2,9.64
33,22,U33 Spieker Plaza,U05 Cesar Chavez,1167.96,9.94,7.26
33,23,U33 Spieker Plaza,U17 Dwinelle Plaza Entry,1146.11,9.75,7.12
33,24,U33 Spieker Plaza,E02 North Entrance Memorial Glade,1414.95,12.03,8.79
33,25,U33 Spieker Plaza,W12 VLSB/Campanile Way,1051.28,8.94,6.53
33,26,U33 Spieker Plaza,E02 North Entrance Memorial Glade,1414.95,12.03,8.79
33,27,U33 Spieker Plaza,E05 V&A Cafe/Etcheverry,1610.96,13.7,10.01
33,28,U33 Spieker Plaza,E02 North Entrance Memorial Glade,1414.95,12.03,8.79
33,29,U33 Spieker Plaza,E07 Sutardja Dai Hall/Yali's 2,1631.86,13.88,10.14
33,30,U33 Spieker Plaza,U07 Cal Book Store,114.18,0.97,0.71
33,31,U33 Spieker Plaza,E06 Sutardja Dali Hall/Yali's 1,1631.86,13.88,10.14
33,32,U33 Spieker Plaza,E03 University Library,1550.67,13.2,9.64
33,33,U33 Spieker Plaza,U33 Spieker Plaza,0.0,0.0,0.0
33,34,U33 Spieker Plaza,W17 Mulford Hall,1125.68,9.57,6.99
33,35,U33 Spieker Plaza,W16 VLSB Northside,1209.28,10.28,7.51
33,36,U33 Spieker Plaza,U28 Wheeler,1666.5,14.18,10.36
33,37,U33 Spieker Plaza,E30 Tan Hall North Side,1486.47,12.65,9.24
33,38,U33 Spieker Plaza,Hearst Gym Annex,321.54,2.74,2.0
33,39,U33 Spieker Plaza,U03 Grade Street,1167.96,9.94,7.26
33,40,U33 Spieker Plaza,U26 A&E Sproul,688.13,5.86,4.28
33,41,U33 Spieker Plaza,W06 West Circle,1019.44,8.67,6.33
34,0,W17 Mulford Hall,DEPOT,778.58,6.63,4.84
34,1,W17 Mulford Hall,W08 University Drive,246.53,2.09,1.53
34,2,W17 Mulford Hall,E19 South Path Drive,955.86,8.13,5.94
34,3,W17 Mulford Hall,W18 Campanile Way West Entrance,704.5,6.0,4.38
34,4,W17 Mulford Hall,E14 Physics,754.48,6.42,4.69
34,5,W17 Mulford Hall,E14 Physics,754.48,6.42,4.69
34,6,W17 Mulford Hall,U16 Durant Hall,947.93,8.06,5.89
34,7,W17 Mulford Hall,W11 Moffitt Library @ Press,426.38,3.63,2.65
34,8,W17 Mulford Hall,Bechtel East,864.36,7.35,5.37
34,9,W17 Mulford Hall,001 Berkeley Way (Offsite),670.58,5.71,4.17
34,10,W17 Mulford Hall,W11 Moffitt Library @ Press,426.38,3.63,2.65
34,11,W17 Mulford Hall,Bechtel East,864.36,7.35,5.37
34,12,W17 Mulford Hall,W13 Recreational Sport Facility (LF),1052.7,8.95,6.54
34,13,W17 Mulford Hall,E25 Cronk Gate,1281.25,10.9,7.96
34,14,W17 Mulford Hall,W02 Crescent,261.48,2.22,1.62
34,15,W17 Mulford Hall,E06 Sutardja Dali Hall/Yali's 1,743.17,6.32,4.62
34,16,W17 Mulford Hall,E29 Campanile East,778.58,6.63,4.84
34,17,W17 Mulford Hall,E16 Campanile,937.3,7.97,5.82
34,18,W17 Mulford Hall,U09 MLK Ramp,1230.88,10.47,7.65
34,19,W17 Mulford Hall,E13 Stanley Hall,930.64,7.91,5.78
34,20,W17 Mulford Hall,U27 Anthony Hall,1635.11,13.91,10.16
34,21,W17 Mulford Hall,E15 Bancroft Library,661.99,5.63,4.11
34,22,W17 Mulford Hall,U05 Cesar Chavez,998.58,8.49,6.2
34,23,W17 Mulford Hall,U17 Dwinelle Plaza Entry,976.73,8.31,6.07
34,24,W17 Mulford Hall,E02 North Entrance Memorial Glade,526.26,4.48,3.27
34,25,W17 Mulford Hall,W12 VLSB/Campanile Way,881.9,7.5,5.48
34,26,W17 Mulford Hall,E02 North Entrance Memorial Glade,526.26,4.48,3.27
34,27,W17 Mulford Hall,E05 V&A Cafe/Etcheverry,722.27,6.15,4.49
34,28,W17 Mulford Hall,E02 North Entrance Memorial Glade,526.26,4.48,3.27
34,29,W17 Mulford Hall,E07 Sutardja Dai Hall/Yali's 2,743.17,6.32,4.62
34,30,W17 Mulford Hall,U07 Cal Book Store,1239.86,10.54,7.7
34,31,W17 Mulford Hall,E06 Sutardja Dali Hall/Yali's 1,743.17,6.32,4.62
34,32,W17 Mulford Hall,E03 University Library,661.99,5.63,4.11
34,33,W17 Mulford Hall,U33 Spieker Plaza,1125.68,9.57,6.99
34,34,W17 Mulford Hall,W17 Mulford Hall,0.0,0.0,0.0
34,35,W17 Mulford Hall,W16 VLSB Northside,320.6,2.72,1.99
34,36,W17 Mulford Hall,U28 Wheeler,881.42,7.5,5.48
34,37,W17 Mulford Hall,E30 Tan Hall North Side,860.4,7.32,5.35
34,38,W17 Mulford Hall,Hearst Gym Annex,1447.22,12.31,8.99
34,39,W17 Mulford Hall,U03 Grade Street,998.58,8.49,6.2
34,40,W17 Mulford Hall,U26 A&E Sproul,1813.81,15.43,11.27
34,41,W17 Mulford Hall,W06 West Circle,130.76,1.11,0.81
35,0,W16 VLSB Northside,DEPOT,457.99,3.9,2.85
35,1,W16 VLSB Northside,W08 University Drive,74.06,0.63,0.46
35,2,W16 VLSB Northside,E19 South Path Drive,635.26,5.41,3.95
35,3,W16 VLSB Northside,W18 Campanile Way West Entrance,788.11,6.71,4.9
35,4,W16 VLSB Northside,E14 Physics,433.88,3.7,2.7
35,5,W16 VLSB Northside,E14 Physics,433.88,3.7,2.7
35,6,W16 VLSB Northside,U16 Durant Hall,1031.53,8.78,6.41
35,7,W16 VLSB Northside,W11 Moffitt Library @ Press,105.78,0.9,0.66
35,8,W16 VLSB Northside,Bechtel East,543.76,4.63,3.38
35,9,W16 VLSB Northside,001 Berkeley Way (Offsite),718.09,6.11,4.46
35,10,W16 VLSB Northside,W11 Moffitt Library @ Press,105.78,0.9,0.66
35,11,W16 VLSB Northside,Bechtel East,543.76,4.63,3.38
35,12,W16 VLSB Northside,W13 Recreational Sport Facility (LF),1136.31,9.66,7.06
35,13,W16 VLSB Northside,E25 Cronk Gate,960.65,8.17,5.97
35,14,W16 VLSB Northside,W02 Crescent,345.09,2.93,2.14
35,15,W16 VLSB Northside,E06 Sutardja Dali Hall/Yali's 1,422.58,3.6,2.63
35,16,W16 VLSB Northside,E29 Campanile East,457.99,3.9,2.85
35,17,W16 VLSB Northside,E16 Campanile,616.7,5.24,3.83
35,18,W16 VLSB Northside,U09 MLK Ramp,1314.49,11.18,8.17
35,19,W16 VLSB Northside,E13 Stanley Hall,610.04,5.19,3.79
35,20,W16 VLSB Northside,U27 Anthony Hall,1718.71,14.62,10.68
35,21,W16 VLSB Northside,E15 Bancroft Library,341.39,2.9,2.12
35,22,W16 VLSB Northside,U05 Cesar Chavez,1082.18,9.2,6.72
35,23,W16 VLSB Northside,U17 Dwinelle Plaza Entry,1060.33,9.02,6.59
35,24,W16 VLSB Northside,E02 North Entrance Memorial Glade,205.67,1.75,1.28
35,25,W16 VLSB Northside,W12 VLSB/Campanile Way,965.5,8.21,6.0
35,26,W16 VLSB Northside,E02 North Entrance Memorial Glade,205.67,1.75,1.28
35,27,W16 VLSB Northside,E05 V&A Cafe/Etcheverry,401.67,3.42,2.5
35,28,W16 VLSB Northside,E02 North Entrance Memorial Glade,205.67,1.75,1.28
35,29,W16 VLSB Northside,E07 Sutardja Dai Hall/Yali's 2,422.58,3.6,2.63
35,30,W16 VLSB Northside,U07 Cal Book Store,1323.46,11.25,8.22
35,31,W16 VLSB Northside,E06 Sutardja Dali Hall/Yali's 1,422.58,3.6,2.63
35,32,W16 VLSB Northside,E03 University Library,341.39,2.9,2.12
35,33,W16 VLSB Northside,U33 Spieker Plaza,1209.28,10.28,7.51
35,34,W16 VLSB Northside,W17 Mulford Hall,320.6,2.72,1.99
35,35,W16 VLSB Northside,W16 VLSB Northside,0.0,0.0,0.0
35,36,W16 VLSB Northside,U28 Wheeler,560.82,4.76,3.48
35,37,W16 VLSB Northside,E30 Tan Hall North Side,539.8,4.59,3.35
35,38,W16 VLSB Northside,Hearst Gym Annex,1530.82,13.02,9.51
35,39,W16 VLSB Northside,U03 Grade Street,1082.18,9.2,6.72
35,40,W16 VLSB Northside,U26 A&E Sproul,1897.42,16.14,11.79
35,41,W16 VLSB Northside,W06 West Circle,189.84,1.62,1.18
36,0,U28 Wheeler,DEPOT,102.83,0.88,0.64
36,1,U28 Wheeler,W08 University Drive,634.88,5.39,3.94
36,2,U28 Wheeler,E19 South Path Drive,227.49,1.93,1.41
36,3,U28 Wheeler,W18 Campanile Way West Entrance,1348.93,11.47,8.38
36,4,U28 Wheeler,E14 Physics,311.92,2.66,1.94
36,5,U28 Wheeler,E14 Physics,311.92,2.66,1.94
36,6,U28 Wheeler,U16 Durant Hall,1592.35,13.54,9.89
36,7,U28 Wheeler,W11 Moffitt Library @ Press,455.04,3.87,2.83
36,8,U28 Wheeler,Bechtel East,421.81,3.59,2.62
36,9,U28 Wheeler,001 Berkeley Way (Offsite),1226.88,10.43,7.62
36,10,U28 Wheeler,W11 Moffitt Library @ Press,455.04,3.87,2.83
36,11,U28 Wheeler,Bechtel East,421.81,3.59,2.62
36,12,U28 Wheeler,W13 Recreational Sport Facility (LF),1697.13,14.44,10.55
36,13,U28 Wheeler,E25 Cronk Gate,600.88,5.11,3.73
36,14,U28 Wheeler,W02 Crescent,905.91,7.71,5.63
36,15,U28 Wheeler,E06 Sutardja Dali Hall/Yali's 1,572.07,4.86,3.55
36,16,U28 Wheeler,E29 Campanile East,102.83,0.88,0.64
36,17,U28 Wheeler,E16 Campanile,143.71,1.22,0.89
36,18,U28 Wheeler,U09 MLK Ramp,1670.12,14.21,10.38
36,19,U28 Wheeler,E13 Stanley Hall,447.13,3.81,2.78
36,20,U28 Wheeler,U27 Anthony Hall,1622.34,13.8,10.08
36,21,U28 Wheeler,E15 Bancroft Library,219.43,1.86,1.36
36,22,U28 Wheeler,U05 Cesar Chavez,1643.0,13.98,10.21
36,23,U28 Wheeler,U17 Dwinelle Plaza Entry,1621.15,13.79,10.07
36,24,U28 Wheeler,E02 North Entrance Memorial Glade,355.16,3.03,2.21
36,25,U28 Wheeler,W12 VLSB/Campanile Way,1526.32,12.98,9.48
36,26,U28 Wheeler,E02 North Entrance Memorial Glade,355.16,3.03,2.21
36,27,U28 Wheeler,E05 V&A Cafe/Etcheverry,636.78,5.42,3.96
36,28,U28 Wheeler,E02 North Entrance Memorial Glade,355.16,3.03,2.21
36,29,U28 Wheeler,E07 Sutardja Dai Hall/Yali's 2,572.07,4.86,3.55
36,30,U28 Wheeler,U07 Cal Book Store,1552.32,13.21,9.65
36,31,U28 Wheeler,E06 Sutardja Dali Hall/Yali's 1,572.07,4.86,3.55
36,32,U28 Wheeler,E03 University Library,219.43,1.86,1.36
36,33,U28 Wheeler,U33 Spieker Plaza,1666.5,14.18,10.36
36,34,U28 Wheeler,W17 Mulford Hall,881.42,7.5,5.48
36,35,U28 Wheeler,W16 VLSB Northside,560.82,4.76,3.48
36,36,U28 Wheeler,U28 Wheeler,0.0,0.0,0.0
36,37,U28 Wheeler,E30 Tan Hall North Side,376.88,3.2,2.34
36,38,U28 Wheeler,Hearst Gym Annex,1344.96,11.44,8.36
36,39,U28 Wheeler,U03 Grade Street,1643.0,13.98,10.21
36,40,U28 Wheeler,U26 A&E Sproul,1801.05,15.32,11.19
36,41,U28 Wheeler,W06 West Circle,750.66,6.38,4.66
37,0,E30 Tan Hall North Side,DEPOT,315.01,2.68,1.96
37,1,E30 Tan Hall North Side,W08 University Drive,613.86,5.22,3.81
37,2,E30 Tan Hall North Side,E19 South Path Drive,149.39,1.27,0.93
37,3,E30 Tan Hall North Side,W18 Campanile Way West Entrance,1327.91,11.29,8.25
37,4,E30 Tan Hall North Side,E14 Physics,147.97,1.26,0.92
37,5,E30 Tan Hall North Side,E14 Physics,147.97,1.26,0.92
37,6,E30 Tan Hall North Side,U16 Durant Hall,1571.33,13.36,9.76
37,7,E30 Tan Hall North Side,W11 Moffitt Library @ Press,434.02,3.7,2.7
37,8,E30 Tan Hall North Side,Bechtel East,133.21,1.14,0.83
37,9,E30 Tan Hall North Side,001 Berkeley Way (Offsite),1205.86,10.25,7.49
37,10,E30 Tan Hall North Side,W11 Moffitt Library @ Press,434.02,3.7,2.7
37,11,E30 Tan Hall North Side,Bechtel East,133.21,1.14,0.83
37,12,E30 Tan Hall North Side,W13 Recreational Sport Facility (LF),1559.45,13.27,9.69
37,13,E30 Tan Hall North Side,E25 Cronk Gate,420.86,3.59,2.62
37,14,E30 Tan Hall North Side,W02 Crescent,884.88,7.53,5.5
37,15,E30 Tan Hall North Side,E06 Sutardja Dali Hall/Yali's 1,551.04,4.68,3.42
37,16,E30 Tan Hall North Side,E29 Campanile East,315.01,2.68,1.96
37,17,E30 Tan Hall North Side,E16 Campanile,267.37,2.27,1.66
37,18,E30 Tan Hall North Side,U09 MLK Ramp,1490.1,12.68,9.26
37,19,E30 Tan Hall North Side,E13 Stanley Hall,82.85,0.7,0.51
37,20,E30 Tan Hall North Side,U27 Anthony Hall,1442.32,12.27,8.96
37,21,E30 Tan Hall North Side,E15 Bancroft Library,198.41,1.68,1.23
37,22,E30 Tan Hall North Side,U05 Cesar Chavez,1621.98,13.8,10.08
37,23,E30 Tan Hall North Side,U17 Dwinelle Plaza Entry,1600.13,13.61,9.94
37,24,E30 Tan Hall North Side,E02 North Entrance Memorial Glade,334.13,2.85,2.08
37,25,E30 Tan Hall North Side,W12 VLSB/Campanile Way,1505.3,12.8,9.35
37,26,E30 Tan Hall North Side,E02 North Entrance Memorial Glade,334.13,2.85,2.08
37,27,E30 Tan Hall North Side,E05 V&A Cafe/Etcheverry,567.57,4.83,3.53
37,28,E30 Tan Hall North Side,E02 North Entrance Memorial Glade,334.13,2.85,2.08
37,29,E30 Tan Hall North Side,E07 Sutardja Dai Hall/Yali's 2,551.04,4.68,3.42
37,30,E30 Tan Hall North Side,U07 Cal Book Store,1372.3,11.68,8.53
37,31,E30 Tan Hall North Side,E06 Sutardja Dali Hall/Yali's 1,551.04,4.68,3.42
37,32,E30 Tan Hall North Side,E03 University Library,198.41,1.68,1.23
37,33,E30 Tan Hall North Side,U33 Spieker Plaza,1486.47,12.65,9.24
37,34,E30 Tan Hall North Side,W17 Mulford Hall,860.4,7.32,5.35
37,35,E30 Tan Hall North Side,W16 VLSB Northside,539.8,4.59,3.35
37,36,E30 Tan Hall North Side,U28 Wheeler,376.88,3.2,2.34
37,37,E30 Tan Hall North Side,E30 Tan Hall North Side,0.0,0.0,0.0
37,38,E30 Tan Hall North Side,Hearst Gym Annex,1164.94,9.91,7.24
37,39,E30 Tan Hall North Side,U03 Grade Street,1621.98,13.8,10.08
37,40,E30 Tan Hall North Side,U26 A&E Sproul,1621.03,13.79,10.07
37,41,E30 Tan Hall North Side,W06 West Circle,729.64,6.2,4.53
38,0,Hearst Gym Annex,DEPOT,1359.97,11.57,8.45
38,1,Hearst Gym Annex,W08 University Drive,1456.76,12.39,9.05
38,2,Hearst Gym Annex,E19 South Path Drive,1117.47,9.5,6.94
38,3,Hearst Gym Annex,W18 Campanile Way West Entrance,1195.42,10.17,7.43
38,4,Hearst Gym Annex,E14 Physics,1312.91,11.17,8.16
38,5,Hearst Gym Annex,E14 Physics,1312.91,11.17,8.16
38,6,Hearst Gym Annex,U16 Durant Hall,1438.85,12.24,8.94
38,7,Hearst Gym Annex,W11 Moffitt Library @ Press,1598.96,13.61,9.94
38,8,Hearst Gym Annex,Bechtel East,1278.85,10.88,7.95
38,9,Hearst Gym Annex,001 Berkeley Way (Offsite),1523.51,12.96,9.47
38,10,Hearst Gym Annex,W11 Moffitt Library @ Press,1598.96,13.61,9.94
38,11,Hearst Gym Annex,Bechtel East,1278.85,10.88,7.95
38,12,Hearst Gym Annex,W13 Recreational Sport Facility (LF),394.51,3.35,2.45
38,13,Hearst Gym Annex,E25 Cronk Gate,744.08,6.32,4.62
38,14,Hearst Gym Annex,W02 Crescent,1200.63,10.21,7.46
38,15,Hearst Gym Annex,E06 Sutardja Dali Hall/Yali's 1,1715.98,14.59,10.66
38,16,Hearst Gym Annex,E29 Campanile East,1359.97,11.57,8.45
38,17,Hearst Gym Annex,E16 Campanile,1235.45,10.51,7.68
38,18,Hearst Gym Annex,U09 MLK Ramp,325.16,2.77,2.02
38,19,Hearst Gym Annex,E13 Stanley Hall,1228.49,10.45,7.63
38,20,Hearst Gym Annex,U27 Anthony Hall,277.38,2.35,1.72
38,21,Hearst Gym Annex,E15 Bancroft Library,1363.35,11.6,8.47
38,22,Hearst Gym Annex,U05 Cesar Chavez,1489.5,12.68,9.26
38,23,Hearst Gym Annex,U17 Dwinelle Plaza Entry,1467.65,12.48,9.12
38,24,Hearst Gym Annex,E02 North Entrance Memorial Glade,1499.07,12.75,9.31
38,25,Hearst Gym Annex,W12 VLSB/Campanile Way,1372.82,11.68,8.53
38,26,Hearst Gym Annex,E02 North Entrance Memorial Glade,1499.07,12.75,9.31
38,27,Hearst Gym Annex,E05 V&A Cafe/Etcheverry,1520.9,12.94,9.45
38,28,Hearst Gym Annex,E02 North Entrance Memorial Glade,1499.07,12.75,9.31
38,29,Hearst Gym Annex,E07 Sutardja Dai Hall/Yali's 2,1715.98,14.59,10.66
38,30,Hearst Gym Annex,U07 Cal Book Store,207.36,1.77,1.29
38,31,Hearst Gym Annex,E06 Sutardja Dali Hall/Yali's 1,1715.98,14.59,10.66
38,32,Hearst Gym Annex,E03 University Library,1363.35,11.6,8.47
38,33,Hearst Gym Annex,U33 Spieker Plaza,321.54,2.74,2.0
38,34,Hearst Gym Annex,W17 Mulford Hall,1447.22,12.31,8.99
38,35,Hearst Gym Annex,W16 VLSB Northside,1530.82,13.02,9.51
38,36,Hearst Gym Annex,U28 Wheeler,1344.96,11.44,8.36
38,37,Hearst Gym Annex,E30 Tan Hall North Side,1164.94,9.91,7.24
38,38,Hearst Gym Annex,Hearst Gym Annex,0.0,0.0,0.0
38,39,Hearst Gym Annex,U03 Grade Street,1489.5,12.68,9.26
38,40,Hearst Gym Annex,U26 A&E Sproul,456.09,3.87,2.83
38,41,Hearst Gym Annex,W06 West Circle,1340.98,11.4,8.33
39,0,U03 Grade Street,DEPOT,1540.17,13.1,9.57
39,1,U03 Grade Street,W08 University Drive,1008.12,8.57,6.26
39,2,U03 Grade Street,E19 South Path Drive,1717.44,14.61,10.67
39,3,U03 Grade Street,W18 Campanile Way West Entrance,294.07,2.51,1.83
39,4,U03 Grade Street,E14 Physics,1516.06,12.9,9.42
39,5,U03 Grade Street,E14 Physics,1516.06,12.9,9.42
39,6,U03 Grade Street,U16 Durant Hall,50.65,0.42,0.31
39,7,U03 Grade Street,W11 Moffitt Library @ Press,1187.96,10.1,7.38
39,8,U03 Grade Street,Bechtel East,1625.94,13.83,10.1
39,9,U03 Grade Street,001 Berkeley Way (Offsite),1074.87,9.14,6.68
39,10,U03 Grade Street,W11 Moffitt Library @ Press,1187.96,10.1,7.38
39,11,U03 Grade Street,Bechtel East,1625.94,13.83,10.1
39,12,U03 Grade Street,W13 Recreational Sport Facility (LF),1094.98,9.31,6.8
39,13,U03 Grade Street,E25 Cronk Gate,2042.83,17.37,12.69
39,14,U03 Grade Street,W02 Crescent,751.99,6.39,4.67
39,15,U03 Grade Street,E06 Sutardja Dali Hall/Yali's 1,1504.76,12.8,9.35
39,16,U03 Grade Street,E29 Campanile East,1540.17,13.1,9.57
39,17,U03 Grade Street,E16 Campanile,1698.88,14.46,10.56
39,18,U03 Grade Street,U09 MLK Ramp,1273.16,10.83,7.91
39,19,U03 Grade Street,E13 Stanley Hall,1692.22,14.39,10.51
39,20,U03 Grade Street,U27 Anthony Hall,1677.39,14.26,10.42
39,21,U03 Grade Street,E15 Bancroft Library,1423.57,12.12,8.85
39,22,U03 Grade Street,U05 Cesar Chavez,0.0,0.0,0.0
39,23,U03 Grade Street,U17 Dwinelle Plaza Entry,21.85,0.19,0.14
39,24,U03 Grade Street,E02 North Entrance Memorial Glade,1287.84,10.95,8.0
39,25,U03 Grade Street,W12 VLSB/Campanile Way,130.22,1.11,0.81
39,26,U03 Grade Street,E02 North Entrance Memorial Glade,1287.84,10.95,8.0
39,27,U03 Grade Street,E05 V&A Cafe/Etcheverry,1483.85,12.62,9.22
39,28,U03 Grade Street,E02 North Entrance Memorial Glade,1287.84,10.95,8.0
39,29,U03 Grade Street,E07 Sutardja Dai Hall/Yali's 2,1504.76,12.8,9.35
39,30,U03 Grade Street,U07 Cal Book Store,1282.14,10.91,7.97
39,31,U03 Grade Street,E06 Sutardja Dali Hall/Yali's 1,1504.76,12.8,9.35
39,32,U03 Grade Street,E03 University Library,1423.57,12.12,8.85
39,33,U03 Grade Street,U33 Spieker Plaza,1167.96,9.94,7.26
39,34,U03 Grade Street,W17 Mulford Hall,998.58,8.49,6.2
39,35,U03 Grade Street,W16 VLSB Northside,1082.18,9.2,6.72
39,36,U03 Grade Street,U28 Wheeler,1643.0,13.98,10.21
39,37,U03 Grade Street,E30 Tan Hall North Side,1621.98,13.8,10.08
39,38,U03 Grade Street,Hearst Gym Annex,1489.5,12.68,9.26
39,39,U03 Grade Street,U03 Grade Street,0.0,0.0,0.0
39,40,U03 Grade Street,U26 A&E Sproul,1856.09,15.78,11.53
39,41,U03 Grade Street,W06 West Circle,892.34,7.58,5.54
40,0,U26 A&E Sproul,DEPOT,1816.05,15.44,11.28
40,1,U26 A&E Sproul,W08 University Drive,1823.35,15.51,11.33
40,2,U26 A&E Sproul,E19 South Path Drive,1573.56,13.39,9.78
40,3,U26 A&E Sproul,W18 Campanile Way West Entrance,1562.02,13.29,9.71
40,4,U26 A&E Sproul,E14 Physics,1769.0,15.04,10.99
40,5,U26 A&E Sproul,E14 Physics,1769.0,15.04,10.99
40,6,U26 A&E Sproul,U16 Durant Hall,1805.44,15.36,11.22
40,7,U26 A&E Sproul,W11 Moffitt Library @ Press,2003.2,17.04,12.45
40,8,U26 A&E Sproul,Bechtel East,1734.94,14.76,10.78
40,9,U26 A&E Sproul,001 Berkeley Way (Offsite),1890.11,16.07,11.74
40,10,U26 A&E Sproul,W11 Moffitt Library @ Press,2003.2,17.04,12.45
40,11,U26 A&E Sproul,Bechtel East,1734.94,14.76,10.78
40,12,U26 A&E Sproul,W13 Recreational Sport Facility (LF),761.11,6.48,4.73
40,13,U26 A&E Sproul,E25 Cronk Gate,1200.17,10.21,7.46
40,14,U26 A&E Sproul,W02 Crescent,1567.23,13.33,9.74
40,15,U26 A&E Sproul,E06 Sutardja Dali Hall/Yali's 1,2172.07,18.48,13.5
40,16,U26 A&E Sproul,E29 Campanile East,1816.05,15.44,11.28
40,17,U26 A&E Sproul,E16 Campanile,1691.54,14.39,10.51
40,18,U26 A&E Sproul,U09 MLK Ramp,691.76,5.89,4.3
40,19,U26 A&E Sproul,E13 Stanley Hall,1684.58,14.33,10.47
40,20,U26 A&E Sproul,U27 Anthony Hall,178.71,1.52,1.11
40,21,U26 A&E Sproul,E15 Bancroft Library,1819.44,15.48,11.31
40,22,U26 A&E Sproul,U05 Cesar Chavez,1856.09,15.78,11.53
40,23,U26 A&E Sproul,U17 Dwinelle Plaza Entry,1834.25,15.61,11.4
40,24,U26 A&E Sproul,E02 North Entrance Memorial Glade,1955.16,16.63,12.15
40,25,U26 A&E Sproul,W12 VLSB/Campanile Way,1739.41,14.8,10.81
40,26,U26 A&E Sproul,E02 North Entrance Memorial Glade,1955.16,16.63,12.15
40,27,U26 A&E Sproul,E05 V&A Cafe/Etcheverry,1976.99,16.81,12.28
40,28,U26 A&E Sproul,E02 North Entrance Memorial Glade,1955.16,16.63,12.15
